dateEpoch,pioneer,settler,technician,engineer,scientist,DW,RAT,OVE,COF,PWO,EXO,PT,KOM,REP,MED,HMS,SCN,ALE,SC,FIM,HSS,PDA,GIN,VG,MEA,LC,WS,WIN,NST
1723111200,1279.5625008471,2513.0000020172,5273.7187555023,15735.625018649,45804.12503878,80.9125,131.625,103,642.125,284.25,269.25,449.875,823.75,676.875,2680,1567.5,2575,1252.5,1117.5,1550,2240,3055,1485,2490,4307.5,10200,7000,10900,2125
1723197600,1292.8750008501,2482.6750018541,5351.4375056699,15762.125018716,45349.87503878,80.675,132.625,100.875,664.375,285.25,272,448.5,798.875,622.125,2713.75,1581.25,2850,1290,955,1551.25,2262.5,3055,1483.75,2490,4251.25,10200,7000,10825,2125
1723284000,1302.1687508356,2506.3000020422,5245.9062556699,15753.625018902,45217.62503878,83.3875,132.5,96.5875,668.5,280.375,267.125,441,803.25,685.25,2392.5,1670,2850,1281.25,955,1567.5,2325,3055,1482.5,2490,4255,10200,7000,10800,2125
1723370400,1313.1250008255,2513.8833352004,5207.4166722621,15686.833352208,45569.333372114,83.433333333333,137.66666666667,93.15,653.5,277,264.83333333333,422,802,626.5,2255,1696.6666666667,2800,1266.6666666667,955,1568.3333333333,2325,3036.6666666667,1480,2490,4315,10200,7000,10800,2125
1723456800,1320.9750008389,2518.3000018634,5175.468755303,15697.37501882,45539.37503878,84.3125,140.5,92.475,638.375,281.5,265.375,422.5,784.75,625.25,2177.5,1695,2606.25,1267.5,952.5,1573.75,2325,3000,1486.25,2490,4315,10200,7000,10800,2125
1723543200,1328.1750007834,2527.6750018615,5247.0312552713,15906.00001882,45556.75003878,85.2375,142,94.425,638.875,262.875,258.5,422.625,784,624.625,2243.75,1731.25,2587.5,1272.5,950,1595,2325,3000,1503.75,2490,4315,10200,7000,10775,2125
1723629600,1333.2250007872,2506.8500018604,5310.4375053085,16320.875018792,45454.75003878,85.475,139.375,96.875,665.125,264.125,258.375,423.125,777.625,624.25,2462.5,1695,2612.5,1258.75,950,1640,2325,2981.25,1493.75,2490,4286.25,10200,7000,10762.5,2125
1723716000,1330.556250779,2487.6625018585,5260.468755383,16526.625018783,46060.375038788,82.3625,143.25,92.6625,659,261.375,256.125,423.375,751.875,623.625,2462.5,1692.5,2662.5,1201.25,950,1676.25,2325,2975,1477.5,2490,4370,10200,7000,10812.5,2130
1723802400,1320.2416674887,2481.4000018612,5235.5750054133,16711.500019493,45859.666705454,82.416666666667,141.66666666667,90.483333333333,647,275.83333333333,271.33333333333,423.83333333333,746.83333333333,624.5,2455,1690,2693.3333333333,1190,939.5,1696.6666666667,2315,2975,1475,2738.3333333333,4365,10200,7000,10650,2130
1723888800,1318.937500846,2481.162501866,5233.4812554121,16620.125019483,45185.500038804,81.8875,141.5,92.85,644.375,283.875,274.625,424.375,748,626.125,2450,1698.75,2692.5,1191.25,939.5,1685,2315,2975,1473.75,2735,4287.5,10203.75,7000,10525,2133.75
1723975200,1314.200000792,2451.9000018388,5043.0750053898,16304.375019461,44715.375039369,81.4,140.75,93.65,651.25,265.75,245,424,742.5,617,2081.25,1700,2677.5,1195,939.5,1671.25,2317.5,2975,1445,2725,4252.5,10205,7750,10451.25,2135
1724061600,1315.1375007905,2451.9375018477,4850.731255386,16123.375019457,44575.875039555,81.8875,139.75,101.075,650,265.25,248.75,426.25,742.5,620,1722.5,1698.75,2672.5,1186.25,942,1668.75,2316.25,2975,1456.25,2725,4248.75,10205,8000,10500,2135
1724148000,1323.0875008099,2457.7625018694,4855.3875053842,16208.750019453,44478.875039553,83.325,139.875,106.375,645.5,271.75,259.875,430.5,731.25,627.25,1707.5,1692.5,2670,1190,943.25,1680,2315,2975,1456.25,2725,4250,10205,8000,10387.5,2133.75
1724234400,1315.8750008101,2489.600001879,4849.4083387094,16250.000019439,44177.833372881,83.216666666667,142.66666666667,98.283333333333,617.66666666667,271.83333333333,259.5,433,745.16666666667,630.5,1700,1678.3333333333,2668.3333333333,1176.6666666667,939.5,1688.3333333333,2310,2975,1445,2725,4241.6666666667,10205,8000,10150,2130
1724320800,1324.0000008229,2493.925001882,4835.681255348,16190.625019439,44108.875039548,82.4875,144.375,102.15,620.5,276.125,258.5,433.375,743,631.5,1677.5,1670,2650,1173.75,939,1682.5,2310,2975,1445,2725,4236.25,10205,8000,10137.5,2130
1724407200,1334.2375007898,2532.487501882,4830.5000053169,16215.875019401,44021.625039548,81.825,148.75,103,614.875,265,257.75,431.875,759.75,631.5,1608.75,1668.75,2636.25,1180,931.875,1692.5,2310,2975,1443.75,2712.5,4235,10205,8000,10100,2130
1724493600,1319.5875007674,2550.7375018802,4809.8250053041,16185.625019394,44740.625039548,81.1,145,102.875,624.5,257.5,254.375,433.75,805,630.875,1581.25,1660,2630,1210,929.5,1691.25,2310,2975,1443.75,2710,4340,10205,8000,10105,2130
1724580000,1314.3000007436,2514.100001879,4669.6166719707,16214.166686068,44639.500039846,82.466666666667,143,99.733333333333,625.33333333333,249.5,258.83333333333,434.5,771,630.5,1468.3333333333,1660,2630,1130,929.5,1703.3333333333,2308.3333333333,2983.3333333333,1430,2710,4338.3333333333,10205,8400,10038.333333333,2130
1724666400,1337.2562507588,2532.2125019636,4682.2625053041,16311.500019431,44514.000039846,81.125,150.5,96.7875,622.875,254.625,241.125,434.25,754.125,658.875,1462.5,1681.25,2630,1092.5,929.5,1720,2310,3000,1425,2710,4327.5,10205,8400,10005,2130
1724752800,1329.9000007346,2518.8375018816,4670.8562553041,16270.375018116,44476.125039864,84.0875,145.875,100.75,620.75,246.5,213.75,434,773,631.375,1445,1693.75,2630,1093.75,929.5,1723.75,2310,3037.5,1425,2250,4317.5,10205,8425,10015,2130
1724839200,1315.5375007588,2495.2000018116,4644.1312552188,16311.000018261,44406.500039894,84.2375,142,98.075,621.25,254.625,206.625,434,780.125,607.875,1443.75,1690,2630,1101.25,872.25,1728.75,2307.5,3150,1420,2245,4307.5,10205,8450,10012.5,2137.5
1724925600,1297.2583341002,2473.4833351374,4583.7916718783,16143.833351572,44231.166706572,84.316666666667,139.16666666667,96.716666666667,607,257.33333333333,196.5,436.16666666667,779.5,605.33333333333,1430,1685,2630,1070,867.5,1706.6666666667,2305,3150,1415,2240,4293.3333333333,10205,8450,9941.6666666667,2145
1725012000,1309.375000754,2515.7875019405,4612.0812552106,15961.250018239,44151.500039905,84.2875,142.625,97.25,605,253,204,447.5,782.625,651.125,1438.75,1685,2630,1070,866.75,1680,2305,3150,1415,2240,4283.75,10205,8450,9925,2145
1725098400,1307.2500007559,2506.5875019282,4658.5937554548,16406.375018418,44155.375039898,85.5375,140.5,96.5,608.25,253.625,202.5,447.5,781.5,647,1435,1690,2793.75,1105,866.875,1740,2307.5,3150,1417.5,2297.5,4282.5,10205,8450,9927.5,2140
1725184800,1310.3250007473,2507.8750019353,4699.3375057057,16402.375018977,44127.625039879,84.325,141.375,96.5,618.25,250.75,203.625,448.125,782.25,649.375,1451.25,1690,2955,1123.75,874,1732.5,2322.5,3150,1432.5,2470,4285,10205,8425,9887.5,2140
